,index,name,state,county,elevation,commodity,lat,lon,distance_km
332,https://westernmininghistory.com/mine-detail/10269962/,M & M Santa Anna Mine,Nevada,Clark,,Silver,35.4972,-115.1411,61.48889678243154
333,https://westernmininghistory.com/mine-detail/10124506/,Mammoth Mine,Nevada,Clark,"3,199 Feet
                    (975 Meters)",Gold,35.4028,-114.8608,76.01255772724372
334,https://westernmininghistory.com/mine-detail/10197406/,Manganese Occurrence,Nevada,Clark,,Manganese,36.0881,-114.8381,26.70167252742471
335,https://westernmininghistory.com/mine-detail/10294228/,Manganese Prospect,Nevada,Clark,,Manganese,36.0881,-114.8514,25.522014453205866
336,https://westernmininghistory.com/mine-detail/10095376/,Manganese Prospects,Nevada,Clark,,Manganese,36.09111,-114.85083,25.62945479250683
337,https://westernmininghistory.com/mine-detail/10270251/,Manske Claim,Nevada,Clark,,Gold,35.9389,-115.2264,15.031375160566503
338,https://westernmininghistory.com/mine-detail/10149758/,Marron Prospect,Nevada,Clark,,Tungsten,36.1806,-114.1083,93.04338223826942
339,https://westernmininghistory.com/mine-detail/10037186/,Marron Tungsten Prospect,Nevada,Clark,,Tungsten,36.17222,-114.10333,93.34919235084244
340,https://westernmininghistory.com/mine-detail/10124389/,Mary Helen & Rose Alice Claims,Nevada,Clark,,Uranium,35.6842,-114.9089,45.36248801017258
341,https://westernmininghistory.com/mine-detail/10270763/,Mc Cullough Pass Prospect,Nevada,Clark,"3,773 Feet
                    (1,150 Meters)",Copper,35.7356,-115.1686,35.133641669932615
342,https://westernmininghistory.com/mine-detail/10149734/,Mcvicar Mine,Nevada,Clark,"3,599 Feet
                    (1,097 Meters)",Gold,35.7753,-115.5447,48.155702578274834
343,https://westernmininghistory.com/mine-detail/10124306/,Mesquite Farmers Water Assoc. Well,Nevada,Clark,,Geothermal,36.7808,-114.09,123.633453391322
344,https://westernmininghistory.com/mine-detail/10294419/,Mesquite Farmstead Well,Nevada,Clark,,Geothermal,36.7819,-114.0903,123.69314820568928
345,https://westernmininghistory.com/mine-detail/10270625/,Mica-Beryl Claims,Nevada,Clark,"3,839 Feet
                    (1,170 Meters)",Beryllium,35.5694,-114.7883,61.76438328782493
346,https://westernmininghistory.com/mine-detail/10173526/,Micron Mine & Mill,Nevada,Clark,,Gold,36.8414,-114.8639,91.1818166141816
347,https://westernmininghistory.com/mine-detail/10084965/,Micron Mine & Mill,Nevada,Clark,,Gold,36.81667,-114.86667,88.46566993147538
348,https://westernmininghistory.com/mine-detail/10197474/,Micronic Metals Mine,Nevada,Clark,,Gold,36.7644,-114.6281,91.30764252526247
349,https://westernmininghistory.com/mine-detail/10037227/,Middlesex Mine,Nevada,Clark,"4,800 Feet
                    (1,463 Meters)","Lead, Zinc",35.84583,-115.48583,39.16281097163815
350,https://westernmininghistory.com/mine-detail/10270233/,Middlesex Mine,Nevada,Clark,"4,800 Feet
                    (1,463 Meters)",Lead,35.8464,-115.4883,39.30748138311292
351,https://westernmininghistory.com/mine-detail/10149633/,Milford,Nevada,Clark,"3,120 Feet
                    (951 Meters)",Zinc,35.7181,-115.5139,50.49999306118697
352,https://westernmininghistory.com/mine-detail/10111423/,Milford Mine,Nevada,Clark,"3,599 Feet
                    (1,097 Meters)","Zinc, Lead",35.70889,-115.49111,49.897593876919714
353,https://westernmininghistory.com/mine-detail/10221260/,Moapa #1 Mine & Mill,Nevada,Clark,,Gold,36.8458,-114.8639,91.65383495660205
354,https://westernmininghistory.com/mine-detail/10221372/,Moapa Placer,Nevada,Clark,"1,319 Feet
                    (402 Meters)",Silica,36.5144,-114.4411,80.58600442315998
355,https://westernmininghistory.com/mine-detail/10294818/,Moapa Warm Springs,Nevada,Clark,,Geothermal,36.7111,-114.6828,83.75474185517197
356,https://westernmininghistory.com/mine-detail/10197715/,Mobile Mine,Nevada,Clark,"4,160 Feet
                    (1,268 Meters)",Zinc,35.8219,-115.5458,45.11860315544648
357,https://westernmininghistory.com/mine-detail/10101370/,Mobile Mine,Nevada,Clark,"4,400 Feet
                    (1,341 Meters)","Zinc, Lead",35.82222,-115.54417,44.97722217850061
358,https://westernmininghistory.com/mine-detail/10246537/,Mocking Bird Mill,Nevada,Clark,,Gold,35.6986,-114.8028,49.03780882596668
359,https://westernmininghistory.com/mine-detail/10257072/,Mohawk No.7 Prospect,Nevada,Clark,"3,740 Feet
                    (1,140 Meters)",Copper,35.8903,-115.5939,45.253252250966845
360,https://westernmininghistory.com/mine-detail/10037163/,Montana Claim,Nevada,Clark,"1,801 Feet
                    (549 Meters)",Gold,35.67333,-115.08306,42.12423198767416
361,https://westernmininghistory.com/mine-detail/10174065/,Monte Carlo Mine,Nevada,Clark,"3,310 Feet
                    (1,009 Meters)",Lead,35.4653,-114.8581,69.55020175717603
362,https://westernmininghistory.com/mine-detail/10037228/,Monte Cristo Mine,Nevada,Clark,"3,999 Feet
                    (1,219 Meters)",Zinc,35.76694,-115.45139,42.68332953244271
363,https://westernmininghistory.com/mine-detail/10149476/,Mountain Queen Mine,Nevada,Clark,"4,478 Feet
                    (1,365 Meters)",Lead,35.7333,-115.4819,47.305001469826756
